18700 0 3 9 1 6 5 2 8 11 7 4 12 13 15 10 14
18750 0 3 9 1 6 5 2 8 11 7 4 12 13 15 10 14
18800 0 3 9 1 6 5 2 8 11 7 4 12 13 15 10 14
18850 0 3 9 1 6 5 2 8 11 7 4 12 13 15 10 14
18900 0 3 9 1 6 5 2 8 11 7 4 12 13 15 10 14
18950 0 3 9 1 6 5 2 8 11 7 4 12 13 15 10 14
19000 0 3 9 2 5 6 1 7 11 8 4 12 14 15 10 13
19050 0 3 9 2 5 6 1 7 11 8 4 12 14 15 10 13
19100 0 3 9 2 5 6 1 7 11 8 4 12 14 15 10 13
19150 0 3 9 2 5 6 1 7 11 8 4 12 14 15 10 13
19200 0 3 9 2 5 6 1 7 11 8 4 12 14 15 10 13
19250 0 3 9 2 5 6 1 7 11 8 4 12 14 15 10 13
19300 0 3 9 2 5 6 1 7 11 8 4 12 14 15 10 13
19350 0 3 9 2 5 6 1 7 11 8 4 12 14 15 10 13
19400 0 3 9 2 5 6 1 7 11 8 4 12 14 15 10 13
19450 0 3 9 2 5 6 1 7 11 8 4 12 14 15 10 13
19500 0 3 9 2 5 6 1 7 11 8 4 12 14 15 10 13
19550 0 3 9 2 5 6 1 7 11 8 4 12 14 15 10 13
19600 0 3 9 2 5 6 1 7 11 8 4 12 14 15 10 13
19650 0 3 9 2 5 6 1 7 11 8 4 12 14 15 10 13
19700 0 3 9 2 5 6 1 7 11 8 4 12 14 15 10 13
19750 0 3 9 2 5 6 1 7 11 8 4 12 14 15 10 13
19800 0 3 9 2 5 6 1 7 11 8 4 12 14 15 10 13
19850 0 3 9 2 5 6 1 7 11 8 4 12 14 15 10 13
19900 0 3 9 2 5 6 1 7 11 8 4 12 14 15 10 13
19950 0 3 9 2 5 6 1 7 11 8 4 12 14 15 10 13
